timestamp,xRequestId,matchPath,method,status,path,userAgent
"Feb 22, 2024 @ 09:58:27.734","dec60aa0-d125-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360800","WeMoScooter/4.15.0 (Android 14; Manufacturer: samsung, MarketName: SM-A5460, Model: SM-A5460, Codename: a54x, DeviceName: SM-A5460)"
"Feb 22, 2024 @ 09:58:04.900","d1293d40-d125-11ee-9277-492e7649d453","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360974","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone12Pro)"
"Feb 22, 2024 @ 09:58:01.364","cf0fd320-d125-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360950","WeMoScooter/4.16.1 (iOS 17.3; iPhone13ProMax)"
"Feb 22, 2024 @ 09:57:36.321","c018ccf0-d125-11ee-9277-492e7649d453","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360973","WeMoScooter/4.15.0 (iOS 15.8; iPhone7Plus)"
"Feb 22, 2024 @ 09:57:28.771","bb9df330-d125-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360814","WeMoScooter/4.16.1 (iOS 16.0; iPhone12Mini)"
"Feb 22, 2024 @ 09:57:05.341","adb305d0-d125-11ee-94c3-1120e9b28dc9","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360632","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone15Pro)"
"Feb 22, 2024 @ 09:57:03.212","ac659e40-d125-11ee-94c3-1120e9b28dc9","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360807","WeMoScooter/4.16.1 (iOS 16.2; iPhone14Pro)"
"Feb 22, 2024 @ 09:56:48.125","a36a1e60-d125-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360815","WeMoScooter/4.15.0 (Android 13; Manufacturer: samsung, MarketName: SM-S9080, Model: SM-S9080, Codename: b0q, DeviceName: SM-S9080)"
"Feb 22, 2024 @ 09:56:29.758","9875dbc0-d125-11ee-9c29-61a5292d5039","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360929","WeMoScooter/4.15.0 (iOS 17.4; iPhone14Pro)"
"Feb 22, 2024 @ 09:56:23.888","94eb0750-d125-11ee-9c29-61a5292d5039","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360953","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone13)"
"Feb 22, 2024 @ 09:55:52.955","828455d0-d125-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360933","WeMoScooter/4.16.1 (Android 14; Manufacturer: samsung, MarketName: SM-S9160, Model: SM-S9160, Codename: dm2q, DeviceName: SM-S9160)"
"Feb 22, 2024 @ 09:55:45.140","7ddd14e0-d125-11ee-afc1-05c9613f9047","/v22/users/me/rents/:id(\d+)$",DELETE,200,"/v22/users/me/rents/45360724","WeMoScooter/4.13.1 (iOS 16.0; iPhone12)"
"Feb 22, 2024 @ 09:55:43.686","7cfb8e80-d125-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360719","WeMoScooter/4.16.1 (Android 14; Manufacturer: Google, MarketName: Pixel 5, Model: Pixel 5, Codename: redfin, DeviceName: Pixel 5)"
"Feb 22, 2024 @ 09:55:27.109","73181fa0-d125-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360745","WeMoScooter/4.15.0 (Android 13; Manufacturer: asus, MarketName: ASUS_AI2201_F, Model: ASUS_AI2201_F, Codename: ASUS_AI2201, DeviceName: ASUS_AI2201_F)"
"Feb 22, 2024 @ 09:55:26.883","73038630-d125-11ee-94c3-1120e9b28dc9","/v22/users/me/rents/:id(\d+)$",DELETE,404,"/v22/users/me/rents/45360691","WeMoScooter/4.13.0 (iOS 16.6.1; iPhoneSE2)"
"Feb 22, 2024 @ 09:54:58.830","6242bc80-d125-11ee-a4fc-1772698914a7","/v21/users/me/rents/:id(\d+)$",DELETE,200,"/v21/users/me/rents/45360918","WeMoScooter/4.8.0 (iOS 17.2.1; iPhone14Pro)"
"Feb 22, 2024 @ 09:54:58.538","6213e450-d125-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360923","WeMoScooter/4.15.0 (iOS 16.6.1; iPhone13Pro)"
"Feb 22, 2024 @ 09:54:50.963","5d93b360-d125-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360911","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone13)"
"Feb 22, 2024 @ 09:54:45.295","5a325ff0-d125-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360919","WeMoScooter/4.16.1 (iOS 16.7.2; iPhone11)"
"Feb 22, 2024 @ 09:54:35.399","54455890-d125-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360915","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone12Pro)"
"Feb 22, 2024 @ 09:54:28.465","502a5210-d125-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360738","WeMoScooter/4.16.1 (iOS 16.7.2; iPhone11)"
"Feb 22, 2024 @ 09:54:22.568","4c02c870-d125-11ee-afc1-05c9613f9047","/v22/users/me/rents/:id(\d+)$",DELETE,200,"/v22/users/me/rents/45360898","WeMoScooter/4.13.0 (iOS 16.7.1; iPhone11Pro)"
"Feb 22, 2024 @ 09:54:19.245","4aaf6d70-d125-11ee-a22f-1ba4c6f85202","/v21/users/me/rents/:id(\d+)$",DELETE,404,"/v21/users/me/rents/45358289","WeMoScooter/4.8.0 (iOS 17.2.1; iPhone14Pro)"
"Feb 22, 2024 @ 09:54:18.902","4a763500-d125-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360712","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone13)"
"Feb 22, 2024 @ 09:54:16.616","491a0060-d125-11ee-9277-492e7649d453","/v22/users/me/rents/:id(\d+)$",DELETE,200,"/v22/users/me/rents/45360743","WeMoScooter/4.13.1 (iOS 17.1.1; iPhone11)"
"Feb 22, 2024 @ 09:53:58.375","3d923050-d125-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360620","WeMoScooter/4.15.0 (iOS 16.6.1; iPhone14Pro)"
"Feb 22, 2024 @ 09:53:58.098","3e073940-d125-11ee-9277-492e7649d453","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360570","WeMoScooter/4.16.1 (iOS 16.3.1; iPhone14Pro)"
"Feb 22, 2024 @ 09:53:48.842","382e7d30-d125-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360797","WeMoScooter/4.16.1 (iOS 17.1.2; iPhone13ProMax)"
"Feb 22, 2024 @ 09:53:40.778","33bc07e0-d125-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360731","WeMoScooter/4.16.1 (iOS 16.6.1; iPhone14Pro)"
"Feb 22, 2024 @ 09:53:35.296","3076ef00-d125-11ee-a4fc-1772698914a7","/v22/users/me/rents/:id(\d+)$",DELETE,200,"/v22/users/me/rents/45360827","WeMoScooter/4.12.0 (iOS 17.1.1; unrecognized)"
"Feb 22, 2024 @ 09:53:26.890","2b142640-d125-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360735","WeMoScooter/4.15.0 (iOS 16.2; iPhone14)"
"Feb 22, 2024 @ 09:53:21.472","28398f00-d125-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360878","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone12ProMax)"
"Feb 22, 2024 @ 09:53:15.254","24822c50-d125-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360828","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone14ProMax)"
"Feb 22, 2024 @ 09:52:58.455","1a8b3570-d125-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360140","WeMoScooter/4.15.0 (iOS 17.3.1; unrecognized)"
"Feb 22, 2024 @ 09:52:58.454","1a8a7220-d125-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360140","WeMoScooter/4.15.0 (iOS 17.3.1; unrecognized)"
"Feb 22, 2024 @ 09:52:58.450","1a8a4b10-d125-11ee-9277-492e7649d453","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360140","WeMoScooter/4.15.0 (iOS 17.3.1; unrecognized)"
"Feb 22, 2024 @ 09:52:58.445","1a89aed0-d125-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360140","WeMoScooter/4.15.0 (iOS 17.3.1; unrecognized)"
"Feb 22, 2024 @ 09:52:58.374","1a69f1d0-d125-11ee-94c3-1120e9b28dc9","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360140","WeMoScooter/4.15.0 (iOS 17.3.1; unrecognized)"
"Feb 22, 2024 @ 09:52:30.493","09cf4dc0-d125-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360162","WeMoScooter/4.15.0 (iOS 16.3.1; iPhone11Pro)"
"Feb 22, 2024 @ 09:52:07.933","fc6e9f00-d124-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360657","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone15)"
"Feb 22, 2024 @ 09:52:07.902","fc683660-d124-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360657","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone15)"
"Feb 22, 2024 @ 09:52:07.190","fbf3a2a0-d124-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360721","WeMoScooter/4.15.0 (iOS 16.6; iPhone14)"
"Feb 22, 2024 @ 09:52:04.514","fa5d4b30-d124-11ee-9277-492e7649d453","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360697","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone14Pro)"
"Feb 22, 2024 @ 09:51:58.967","f70d5ce0-d124-11ee-9277-492e7649d453","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360635","WeMoScooter/4.16.1 (iOS 16.6; iPhone13ProMax)"
"Feb 22, 2024 @ 09:51:58.963","f7143ab0-d124-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360635","WeMoScooter/4.16.1 (iOS 16.6; iPhone13ProMax)"
"Feb 22, 2024 @ 09:51:58.955","f7143ab0-d124-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360635","WeMoScooter/4.16.1 (iOS 16.6; iPhone13ProMax)"
"Feb 22, 2024 @ 09:51:36.393","e996dc30-d124-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360727","WeMoScooter/4.15.0 (Android 10; Manufacturer: Sony, MarketName: XQ-AT52, Model: XQ-AT52, Codename: XQ-AT52, DeviceName: XQ-AT52)"
"Feb 22, 2024 @ 09:51:33.851","e81c4a20-d124-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360367","WeMoScooter/4.15.0 (iOS 16.0; iPhone14Pro)"
"Feb 22, 2024 @ 09:51:23.138","e1a4b600-d124-11ee-9c29-61a5292d5039","/v21/users/me/rents/:id(\d+)$",DELETE,404,"/v21/users/me/rents/45360564","WeMoScooter/4.10.0 (iOS 15.6; iPhone12)"
"Feb 22, 2024 @ 09:51:22.039","e1134b70-d124-11ee-a22f-1ba4c6f85202","/v21/users/me/rents/:id(\d+)$",DELETE,404,"/v21/users/me/rents/45360564","WeMoScooter/4.10.0 (iOS 15.6; iPhone12)"
"Feb 22, 2024 @ 09:51:11.805","daf4acc0-d124-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360552","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone12)"
"Feb 22, 2024 @ 09:51:11.804","daf98ec0-d124-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360552","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone12)"
"Feb 22, 2024 @ 09:51:09.053","d94cc920-d124-11ee-9c29-61a5292d5039","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360849","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone14)"
"Feb 22, 2024 @ 09:50:37.231","c6519fd0-d124-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360700","WeMoScooter/4.15.0 (iOS 17.2.1; iPhone11)"
"Feb 22, 2024 @ 09:50:34.059","c4716e20-d124-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360833","WeMoScooter/4.16.1 (iOS 17.3.1; iPhoneXS)"
"Feb 22, 2024 @ 09:50:31.191","c2b1bcc0-d124-11ee-a22f-1ba4c6f85202","/v22/users/me/rents/:id(\d+)$",DELETE,200,"/v22/users/me/rents/45360707","WeMoScooter/4.11.1 (iOS 16.6.1; iPhone11Pro)"
"Feb 22, 2024 @ 09:50:18.559","bb3514b0-d124-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360780","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone13)"
"Feb 22, 2024 @ 09:50:12.166","b764d2d0-d124-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360716","WeMoScooter/4.15.0 (Android 13; Manufacturer: Google, MarketName: Pixel 7, Model: Pixel 7, Codename: panther, DeviceName: Pixel 7)"
"Feb 22, 2024 @ 09:50:11.349","b6e6f040-d124-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360677","WeMoScooter/4.15.0 (Android 13; Manufacturer: Google, MarketName: Pixel 4A, Model: Pixel 4a, Codename: sunfish, DeviceName: Pixel 4A)"
"Feb 22, 2024 @ 09:49:51.641","ab2a5490-d124-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360741","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone14ProMax)"
"Feb 22, 2024 @ 09:49:41.627","a5331400-d124-11ee-94c3-1120e9b28dc9","/v22/users/me/rents/:id(\d+)$",DELETE,200,"/v22/users/me/rents/45360749","WeMoScooter/4.12.0 (iOS 17.2.1; iPhone13Pro)"
"Feb 22, 2024 @ 09:49:30.032","9e493610-d124-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360660","WeMoScooter/4.16.1 (iOS 17.3.1; iPhone11)"
"Feb 22, 2024 @ 09:49:26.705","9be8fef0-d124-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360652","WeMoScooter/4.15.0 (iOS 16.1.1; iPhoneXR)"
"Feb 22, 2024 @ 09:49:10.776","92c18d10-d124-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360640","WeMoScooter/4.15.0 (iOS 16.6; iPhone11)"
"Feb 22, 2024 @ 09:49:10.665","92c55da0-d124-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360640","WeMoScooter/4.15.0 (iOS 16.6; iPhone11)"
"Feb 22, 2024 @ 09:49:10.662","92c53690-d124-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360640","WeMoScooter/4.15.0 (iOS 16.6; iPhone11)"
"Feb 22, 2024 @ 09:49:01.420","8d354350-d124-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360671","WeMoScooter/4.15.0 (Android 13; Manufacturer: samsung, MarketName: SM-S9080, Model: SM-S9080, Codename: b0q, DeviceName: SM-S9080)"
"Feb 22, 2024 @ 09:48:55.613","89cc27b0-d124-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360563","WeMoScooter/4.15.0 (iOS 16.1.1; iPhone11)"
"Feb 22, 2024 @ 09:48:52.089","879aefd0-d124-11ee-9c29-61a5292d5039","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360641","WeMoScooter/4.16.1 (iOS 17.1.1; iPhone11)"
"Feb 22, 2024 @ 09:48:44.935","83658380-d124-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360770","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone15Plus)"
"Feb 22, 2024 @ 09:48:40.321","80a74de0-d124-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360630","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone15Pro)"
"Feb 22, 2024 @ 09:48:39.632","803eef20-d124-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360629","WeMoScooter/4.15.0 (Android 13; Manufacturer: vivo, MarketName: V2130, Model: V2130, Codename: 2130, DeviceName: V2130)"
"Feb 22, 2024 @ 09:48:35.215","7d9c57d0-d124-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360658","WeMoScooter/4.16.1 (iOS 16.2; iPhone14Pro)"
"Feb 22, 2024 @ 09:48:31.598","7b730f30-d124-11ee-a22f-1ba4c6f85202","/v21/users/me/rents/:id(\d+)$",DELETE,200,"/v21/users/me/rents/45360787","WeMoScooter/4.8.0 (iOS 16.3.1; iPhone12Mini)"
"Feb 22, 2024 @ 09:48:22.044","75c2e9c0-d124-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360695","WeMoScooter/4.16.1 (iOS 17.1.2; iPhone15ProMax)"
"Feb 22, 2024 @ 09:48:21.336","75561e30-d124-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360603","WeMoScooter/4.15.0 (Android 14; Manufacturer: samsung, MarketName: SM-A5460, Model: SM-A5460, Codename: a54x, DeviceName: SM-A5460)"
"Feb 22, 2024 @ 09:48:09.077","6e06eec0-d124-11ee-a22f-1ba4c6f85202","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360674","WeMoScooter/4.16.1 (iOS 17.1.2; iPhone13ProMax)"
"Feb 22, 2024 @ 09:47:56.418","6678ba80-d124-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360783","WeMoScooter/4.16.1 (iOS 17.3.1; iPhone11)"
"Feb 22, 2024 @ 09:47:50.057","62b1a060-d124-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360725","WeMoScooter/4.16.1 (iOS 17.0.1; iPhone12)"
"Feb 22, 2024 @ 09:47:39.136","5c2fac00-d124-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360778","WeMoScooter/4.16.1 (iOS 17.1.2; iPhone11)"
"Feb 22, 2024 @ 09:47:29.666","569160e0-d124-11ee-9c29-61a5292d5039","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360596","WeMoScooter/4.15.0 (iOS 17.3.1; iPhone12ProMax)"
"Feb 22, 2024 @ 09:47:29.643","5685c820-d124-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360596","WeMoScooter/4.15.0 (iOS 17.3.1; iPhone12ProMax)"
"Feb 22, 2024 @ 09:47:29.621","5685a110-d124-11ee-afc1-05c9613f9047","/v22/users/me/rents/:id(\d+)$",DELETE,200,"/v22/users/me/rents/45360688","WeMoScooter/4.13.1 (iOS 17.1; unrecognized)"
"Feb 22, 2024 @ 09:47:16.657","4ec4c410-d124-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360651","WeMoScooter/4.16.1 (Android 13; Manufacturer: Google, MarketName: Pixel 7, Model: Pixel 7, Codename: panther, DeviceName: Pixel 7)"
"Feb 22, 2024 @ 09:47:08.147","49b87fc0-d124-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360750","WeMoScooter/4.15.0 (Android 13; Manufacturer: Xiaomi, MarketName: 2112123AG, Model: 2112123AG, Codename: psyche, DeviceName: 2112123AG)"
"Feb 22, 2024 @ 09:47:03.107","46b41960-d124-11ee-9c29-61a5292d5039","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360759","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 22, 2024 @ 09:46:54.592","41a36840-d124-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360637","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 22, 2024 @ 09:46:47.186","3d0e01a0-d124-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360613","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone14Pro)"
"Feb 22, 2024 @ 09:46:39.871","38da4300-d124-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360605","WeMoScooter/4.16.1 (iOS 16.2; iPhone13)"
"Feb 22, 2024 @ 09:46:31.399","33cf5e40-d124-11ee-a3f7-2fe733b2cc84","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360761","WeMoScooter/4.15.0 (Android 13; Manufacturer: asus, MarketName: ASUS_I006D, Model: ASUS_I006D, Codename: ASUS_I006D, DeviceName: ASUS_I006D)"
"Feb 22, 2024 @ 09:46:08.471","262b8c00-d124-11ee-94c3-1120e9b28dc9","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360468","WeMoScooter/4.16.1 (iOS 17.3.1; iPhone15Pro)"
"Feb 22, 2024 @ 09:46:06.587","25031190-d124-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360587","WeMoScooter/4.15.0 (Android 13; Manufacturer: asus, MarketName: ASUS_I006D, Model: ASUS_I006D, Codename: ASUS_I006D, DeviceName: ASUS_I006D)"
"Feb 22, 2024 @ 09:46:02.915","22d3fc90-d124-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360646","WeMoScooter/4.16.1 (iOS 16.1; iPhone12Pro)"
"Feb 22, 2024 @ 09:45:46.309","18f102e0-d124-11ee-b9f9-e703d98fd1ab","/v22/users/me/rents/:id(\d+)$",DELETE,200,"/v22/users/me/rents/45360571","WeMoScooter/4.14.0 (iOS 16.0.2; iPhone14Pro)"
"Feb 22, 2024 @ 09:45:37.018","1365ca90-d124-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360604","WeMoScooter/4.15.0 (iOS 17.2.1; unrecognized)"
"Feb 22, 2024 @ 09:45:20.981","09d1db40-d124-11ee-8106-cdc15315ccc3","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360586","WeMoScooter/4.15.0 (Android 13; ASUS_AI2201_F)"
"Feb 22, 2024 @ 09:45:20.875","09c753f0-d124-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360703","WeMoScooter/4.16.1 (Android 14; Manufacturer: samsung, MarketName: SM-A5360, Model: SM-A5360, Codename: a53x, DeviceName: SM-A5360)"
"Feb 22, 2024 @ 09:44:53.279","f95175f0-d123-11ee-9c29-61a5292d5039","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360569","WeMoScooter/4.16.1 (iOS 16.7.2; iPhone11)"
"Feb 22, 2024 @ 09:44:45.797","f4df27b0-d123-11ee-afc1-05c9613f9047","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360577","WeMoScooter/4.16.1 (iOS 17.3.1; iPhone13)"
"Feb 22, 2024 @ 09:44:42.510","f2e860c0-d123-11ee-a7f5-5ffdfbacedec","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360527","WeMoScooter/4.15.0 (iOS 16.2; iPhone14)"
"Feb 22, 2024 @ 09:44:26.134","e92d1350-d123-11ee-a4fc-1772698914a7","/v23/users/me/rents/:id(\d+)$",DELETE,404,"/v23/users/me/rents/45360056","WeMoScooter/4.16.1 (Android 12; Manufacturer: samsung, MarketName: SM-S9080, Model: SM-S9080, Codename: b0q, DeviceName: SM-S9080)"
"Feb 22, 2024 @ 09:44:21.098","e6250370-d123-11ee-b9f9-e703d98fd1ab","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360528","WeMoScooter/4.16.1 (iOS 17.2.1; iPhone11)"
"Feb 22, 2024 @ 09:43:59.830","d95ceb30-d123-11ee-9c29-61a5292d5039","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360639","WeMoScooter/4.16.1 (Android 14; Manufacturer: Google, MarketName: Pixel 5, Model: Pixel 5, Codename: redfin, DeviceName: Pixel 5)"
"Feb 22, 2024 @ 09:43:59.819","d95c7600-d123-11ee-9c29-61a5292d5039","/v23/users/me/rents/:id(\d+)$",DELETE,200,"/v23/users/me/rents/45360553","WeMoScooter/4.15.0 (iOS 16.6; iPhone14)"
